"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Land use and soil characteristics affect soil organisms differently from above-ground assemblages","https://scispace.com/paper/land-use-and-soil-characteristics-affect-soil-organisms-h9u0tkmj","2022","Journal Article","BMC ecology and evolution","Victoria J. Burton
Sara Contu
Adriana De Palma
Samantha L. L. Hill
Harald Albrecht
James S. Bone
Daniel Carpenter
Ronald Corstanje
Pallieter De Smedt
Mark Farrell
Helen V. Ford
Lawrence N. Hudson
Kelly Inward
David T. Jones
Agnieszka Kosewska
Nancy F. Lo-Man-Hung
Tibor Magura
Christian Mulder
Maka Murvanidze
Tim Newbold
JoEtta Kaye Smith
Andrew V. Suarez
Sasha Suryometaram
Béla Tóthmérész
Marcio Uehara-Prado
Adam J. Vanbergen
Kris Verheyen
Karen Wuyts
Jörn P. W. Scharlemann
Paul Eggleton
Andy Purvis","10.1186/s12862-022-02089-4","https://scispace.com/pdf/land-use-and-soil-characteristics-affect-soil-organisms-h9u0tkmj.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses mixed-effects models to analyze soil and above‑ground biodiversity, but does not predict viscosity, address heavy‑oil contexts, or discuss the specified diagnostics.","Land-use is a major driver of changes in biodiversity worldwide, but studies have overwhelmingly focused on above-ground taxa: the effects on soil biodiversity are less well known, despite the importance of soil organisms in ecosystem functioning. We modelled data from a global biodiversity database to compare how the abundance of soil-dwelling and above-ground organisms responded to land use and soil properties.We found that land use affects overall abundance differently in soil and above-ground assemblages. The abundance of soil organisms was markedly lower in cropland and plantation habitats than in primary vegetation and pasture. Soil properties influenced the abundance of soil biota in ways that differed among land uses, suggesting they shape both abundance and its response to land use.Our results caution against assuming models or indicators derived from above-ground data can apply to soil assemblages and highlight the potential value of incorporating soil properties into biodiversity models. "
"The generalized spatial random effects model in R","https://scispace.com/paper/the-generalized-spatial-random-effects-model-in-r-1600n9ql","2022","Journal Article","Journal of Spatial Econometrics","Giovanni Millo","10.1007/s43071-022-00024-9","https://scispace.com/pdf/the-generalized-spatial-random-effects-model-in-r-1600n9ql.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Abstract We describe a user-friendly, production quality R implementation of the maximum likelihood estimator of the generalized spatial random effects (GSRE) model of Baltagi, Egger and Pfaffermayr within the well known ’splm’ package for spatial panel econometrics. We extend the maximum likelihood estimator for the GSRE to including a spatial lag of the dependent variable (SAR), and we discuss the theoretical and computational approach. This is the first implementation of the SAR+GSRE, and the second of the original GSRE. Until recently only estimators restricting the spatial structure of individual effects in an arbitrary way have been available and widely employed in applied practice. We present results from the SAR+GSRE and the restricted estimators side by side, drawing on some well-known examples from the spatial econometrics literature. The potential biases from imposing inappropriate restrictions to the spatial error process and/or from omitting the SAR term are illustrated by simulation. "
"Hierarchical Spatial Modeling of Additive and Dominance Genetic Variance for Large Spatial Trial Datasets","https://scispace.com/paper/hierarchical-spatial-modeling-of-additive-and-dominance-2qgh21ipxt","2009","Journal Article","Biometrics","Andrew O. Finley
Sudipto Banerjee
Patrik Waldmann
Tore Ericsson","10.1111/J.1541-0420.2008.01115.X","https://scispace.com/pdf/hierarchical-spatial-modeling-of-additive-and-dominance-2qgh21ipxt.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Develops Bayesian spatial hierarchical models for additive and dominance genetic variance in forestry trials; contains no viscosity prediction, heavy‑oil context, or discussed LMM diagnostics.","Summary This article expands upon recent interest in Bayesian hierarchical models in quantitative genetics by developing spatial process models for inference on additive and dominance genetic variance within the context of large spatially referenced trial datasets. Direct application of such models to large spatial datasets are, however, computationally infeasible because of cubic-order matrix algorithms involved in estimation. The situation is even worse in Markov chain Monte Carlo (MCMC) contexts where such computations are performed for several iterations. Here, we discuss approaches that help obviate these hurdles without sacrificing the richness in modeling. For genetic effects, we demonstrate how an initial spectral decomposition of the relationship matrices negate the expensive matrix inversions required in previously proposed MCMC methods. For spatial effects, we outline two approaches for circumventing the prohibitively expensive matrix decompositions: the first leverages analytical results from Ornstein–Uhlenbeck processes that yield computationally efficient tridiagonal structures, whereas the second derives a modified predictive process model from the original model by projecting its realizations to a lower-dimensional subspace, thereby reducing the computational burden. We illustrate the proposed methods using a synthetic dataset with additive, dominance, genetic effects and anisotropic spatial residuals, and a large dataset from a Scots pine (Pinus sylvestris L.) progeny study conducted in northern Sweden. Our approaches enable us to provide a comprehensive analysis of this large trial, which amply demonstrates that, in addition to violating basic assumptions of the linear model, ignoring spatial effects can result in downwardly biased measures of heritability."
"A Regionally Adaptable Ground-Motion Model for Fourier Amplitude Spectra of Shallow Crustal Earthquakes in Europe","https://scispace.com/paper/a-regionally-adaptable-ground-motion-model-for-fourier-4bcmsi3uhb","2021","Posted Content","Bulletin of Earthquake Engineering","Sreeram Reddy Kotha
Dino Bindi
Fabrice Cotton","10.21203/RS.3.RS-377090/V1","https://scispace.com/pdf/a-regionally-adaptable-ground-motion-model-for-fourier-4bcmsi3uhb.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses mixed-effects to model seismic Fourier amplitudes; does not address viscosity, heavy‑oil reservoirs, or the specified statistical diagnostics.","
 Typical ground-motion models predict the response spectral ordinates (GMM-SA), which are the damped responses of a suite of single-degree-of-freedom oscillators. Response spectra represent the response of an idealized structure to input ground-motion, but not the physics of the actual ground-motion. To complement the regionally adaptable GMM-SA of Kotha et al. (2020), we introduce here a model capable of predicting Fourier amplitudes (GMM-FA); developed from the same Engineering Strong Motion (ESM) dataset for pan-Europe. This GMM-FA reveals the very high variability of high frequency ground-motions, which are completely masked in a GMM-SA. By maintaining the development strategies of GMM-FA identical to that of the GMM-SA, we are able to evaluate the physical meaning of the spatial variability of anelastic attenuation and source characteristics. We find that a fully data-driven geospatial index, Activity Index (AIx), correlates well with the spatial variability of these physical effects. AIx is a fuzzy combination of seismicity and crustal parameters, and can be used to adapt the attenuation and source non-ergodicity of the GMM-FA to regions and tectonic localities sparsely sampled in ESM. While AIx, and a few other parameters we touch upon, may help understand the spatial variability of high frequency attenuation and source effects, the high frequency site-response variability - dominating the overall aleatory variance - is yet unresolvable. With the rapid increase in quantity and quality of ground-motion datasets, we call for an upgrade of regionalization techniques, site-characterisation, and a paradigm shift to Fourier ground-motion models to complement the traditional response spectra prediction models."
"Machine learning approach to predict the viscosity of perfluoropolyether oils","https://scispace.com/paper/machine-learning-approach-to-predict-the-viscosity-of-dvqg4bgayxp1","2025","Journal Article","Dental science reports","Amir Hossein Sheikhshoaei
Reza Zabihi
Amir Hossein Sheikhshoaei
Reza Zabihi","10.1038/s41598-025-19042-2","https://www.nature.com/articles/s41598-025-19042-2.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses ML models (MLP, SVR, GPR, AdaBoost‑SVR) to predict PFPE oil viscosity; does not employ LMMs, focus on heavy‑oil reservoirs, or discuss multicollinearity, VIF, intraclass correlation, or REML.","Perfluoropolyethers (PFPEs) have attracted much attention due to their exceptional chemical stability, thermal resistance, and wide application in high-performance industries such as aerospace, semiconductors, and automotive engineering. One of the most important properties of PFPEs as lubricants is their viscosity. However, experimental determination of viscosity is time-consuming and expensive. In this study, four intelligent models, Multilayer Perceptron (MLP), Support Vector Regression (SVR), Gaussian Process Regression (GPR), and Adaptive Boost Support Vector Regression (AdaBoost-SVR), were used to predict the viscosity of perfluoropolyethers based on parameters such as temperature, density, and average polymer chain length. Statistical error analysis showed that the GPR model had higher accuracy than other models, achieving a root mean square error (RMSE) of 0.4535 and a coefficient of determination (R<sup>2</sup>) of 0.999. To evaluate the innovation and effectiveness, we compared the GPR model with the predictions obtained from the traditional Waterton and Vogel-Fulcher-Thamman (VFT) correlations. Furthermore, the GPR model not only provided high accuracy, but also successfully captured the underlying physicochemical trends. To further evaluate the performance of the GPR model, the leverage technique was utilized, which demonstrated that 98.33% of the data points fell within the valid range, emphasizing the robustness and reliability of the model. "
"Distinguishing spatially correlated random variation in soil from a ‘pure nugget’ process","https://scispace.com/paper/distinguishing-spatially-correlated-random-variation-in-soil-2sxada78zy","2012","Journal Article","Geoderma","R. M. Lark","10.1016/J.GEODERMA.2012.03.029","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses linear mixed models to separate spatially correlated soil variation from pure nugget noise; does not involve viscosity prediction or model diagnostic techniques.",""
"Mixed-effects location-scale models for conditionally normally distributed repeated-measures data","https://scispace.com/paper/mixed-effects-location-scale-models-for-conditionally-3vdr8ytca0","2015","","","Ryan W. Walters","","https://scispace.com/pdf/mixed-effects-location-scale-models-for-conditionally-3vdr8ytca0.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses mixed-effects location-scale models for repeated measures, but lacks viscosity prediction, heavy‑oil context, and specific diagnostics such as VIF or REML.",""
"Multilevel Modelling of the Geographical Distributions of Diseases","https://scispace.com/paper/multilevel-modelling-of-the-geographical-distributions-of-49qw3oa2gi","1999","Journal Article","Journal of The Royal Statistical Society Series C-applied Statistics","Ian H. Langford
Alistair H. Leyland
Jon Rasbash
Harvey Goldstein","10.1111/1467-9876.00153","https://scispace.com/pdf/multilevel-modelling-of-the-geographical-distributions-of-49qw3oa2gi.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Summary. Multilevel modelling is used on problems arising from the analysis of spatially distributed health data. We use three applications to demonstrate the use of multilevel modelling in this area. The first concerns small area all-cause mortality rates from Glasgow where spatial autocorrelation between residuals is examined. The second analysis is of prostate cancer cases in Scottish counties where we use a range of models to examine whether the incidence is higher in more rural areas. The third develops a multiple-cause model in which deaths from cancer and cardiovascular disease in Glasgow are examined simultaneously in a spatial model. We discuss some of the issues surrounding the use of complex spatial models and the potential for future developments."
"Delineating geochemical anomalies based on the methods of principal component analysis, multifractal model, and singularity model: A case study of soil …","https://scispace.com/paper/nJUfSWV7TG0J","","","","Y Chen
Y Liu
P Guo
S Chen
Z Han","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Does not address LMMs, viscosity prediction, or related diagnostics; focuses on geochemical anomaly detection using PCA and multifractal methods.",""
"Mixed Effect and Spatial Correlation Models for Analyzing a Regional Spatial Dataset","https://scispace.com/paper/mixed-effect-and-spatial-correlation-models-for-analyzing-a-43q81v2nfd","2008","","","Randall S. Mullen
Karl W. Birkeland","","https://scispace.com/pdf/mixed-effect-and-spatial-correlation-models-for-analyzing-a-43q81v2nfd.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Understanding the spatial variability of snow at many different scales is critically important for avalanche forecasting. This research uses new techniques to reanalyze an existing spatial dataset collected in southwest Montana’s Bridger Range during the 1996-97 winter. Recent developments in statistical software have greatly increased the ease with which mixed effects and spatially correlated models can be run. Employing such advanced statistical procedures can lead to more beneficial use of available data sets and a more efficient use of limited financial funding. We reanalyzed the data using recently developed packages in SAS and the freely available software package R. The generalized linear model provides a suitable framework for categorical and / or dependent response variables. We analyzed the data using a fixed effect repeated measures model, a random effect clustered data model, and a spatially dependent fixed effects model using normally distributed continuous data. In addition, using the GLIMMIX procedure in SAS, we analyzed the data using a spatially dependent – random effects model with multinomial errors. This method allows for analysis of untransformed ordinal data, such as the data created when performing Rutschblock and stuffblock tests. Comparisons to the original analysis and suggestions for improving analytical efficiency are discussed. Our analyses help to provide a methodological context for future analyses of similar regional spatial data."
"Constraining rutile provenance in Nb-rich coal-bearing strata: An approach integrating trace element geochemistry and machine learning","https://scispace.com/paper/constraining-rutile-provenance-in-nb-rich-coal-bearing-u3vh7t0pbf30","2025","Journal Article","International Journal of Coal Geology","Huidi Hao
Bo Jiu
Wenhui Huang
Zhaoguo Wang
Binchao Qin
Linghao Huang","10.1016/j.coal.2025.104898","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
"Modeling viscosity of crude oil using k-nearest neighbor algorithm","https://scispace.com/paper/modeling-viscosity-of-crude-oil-using-k-nearest-neighbor-4cwnwmuo3c","2020","Journal Article","","Mohammad Reza Mahdiani
Ehsan Khamehchi
Sassan Hajirezaie
Abdolhossein Hemmati-Sarapardeh","10.46690/AGER.2020.04.08","https://www.yandy-ager.com/index.php/ager/article/download/288/396","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Oil viscosity is an important factor in every project of the petroleum industry. These processes can range from gas injection to oil reservoirs to comprehensive reservoir simulation studies. Different experimental approaches have been proposed for measuring oil viscosity. However, these methods are often time taking, cumbersome and at some physical conditions, impossible. Therefore, development of predictive models for estimating this parameter is crucial. In this study, three new machine learning based models are developed to estimate the oil viscosity. These approaches are genetic programing, k-nearest neighbor (KNN) and linear discriminant analysis. Oil gravity and temperature were the input parameters of the models. Various graphical and statistical error analyses were used to measure the performance of the developed models. Also, comparison study between the developed models and the well-known previously published models was conducted. Moreover, trend analysis was performed to compare the predictions of the models with the trend of experimental data. The results indicated that the developed models outperform all of the previously published models by showing negligible prediction errors. Among the developed models, the KNN model has the highest accuracy by showing an overall mean absolute error of 8.54%. The results show that the new developed models in this study can be potentially utilized in reservoir simulation packages of the petroleum industry. Cited as : Mahdiani, M.R., Khamehchi, E., Hajirezaie, S., Hemmati-Sarapardeh, A. Modeling viscosity of crude oil using k-nearest neighbor algorithm. Advances in Geo-Energy Research, 2020, 4(4): 435-447, doi: 10.46690/ager.2020.04.08"
"Bayesian Semiparametric Quantile Regression for Clustered Data","https://scispace.com/paper/bayesian-semiparametric-quantile-regression-for-clustered-4sloq0ccss","2016","","","Xin Tong","","https://scispace.com/pdf/bayesian-semiparametric-quantile-regression-for-clustered-4sloq0ccss.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Develops Bayesian semiparametric quantile regression for clustered longitudinal and interval‑censored data; does not address viscosity prediction, LMMs for viscosity, or the specified diagnostics.","Traditional frequentist quantile regression makes few assumptions on the form of the error distribution and thus is able to accommodate non-normal errors. However, inference on the quantile regression models could be challenging for the unknown error distribution, though asymptotic or resampling methods were developed. Bayesian literature on quantile regression with random effects is relatively limited. The quantile regression approach proposed in this dissertation is founded on Bayesian probabilistic modeling for the underlying unknown distributions. By adopting the error density with a nonparametric scale mixture models, we developed Bayesian semiparametric models to make an inference on any quantile of interest and to allow for flexible shapes of the error densities. In this dissertation, we aimed to develop Bayesian semiparametric quantile regressions for both longitudinal data and clustered interval-censored data. We first proposed a semiparametric quantile mixed effect regression for clustered data, which relaxed normality assumption for both random effects and the error term. We then developed a semiparametric accelerated failure time quantile regression for the clustered interval-censored data. Both of the methods allow for estimates for the subgroup specific parameters and the detection of heterogeneity in the random effects population under nonparametric settings. Markov chain Monte Carlo (MCMC) methods provide computationally feasible implementations of Bayesian inference and learning. However, the speed of convergence can be challenging for highly complex and nonconjugate models. Specifically, Gibbs sampling algorithm that employs the addition of auxiliary parameters was used to speed up posterior sampling in our study. Sev-"
"Geostatistics for compositional data: an overview","https://scispace.com/paper/geostatistics-for-compositional-data-an-overview-4kmljovor1","2019","Journal Article","Mathematical Geosciences","Raimon Tolosana-Delgado
Ute Mueller
K. Gerald van den Boogaart
K. Gerald van den Boogaart","10.1007/S11004-018-9769-3","https://www.hzdr.de/publications/PublDoc-11299.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","This paper presents an overview of results for the geostatistical analysis of collocated multivariate data sets, whose variables form a composition, where the components represent the relative importance of the parts forming a whole. Such data sets occur most often in mining, hydrogeochemistry and soil science, but the results gathered here are relevant for any regionalised compositional data set. The paper covers the basic definitions, the analysis of the spatial codependence between components, mapping methods of cokriging and cosimulation honoring compositional constraints, the role of pre- and post-transformations such as log-ratios or multivariate normal score transforms, and block-support upscaling. The main result is that multivariate geostatistical techniques can and should be performed on log-ratio scores, in which case the system data-variograms-cokriging/cosimulation is intrinsically consistent, delivering the same results regardless of which log-ratio transformation was used to represent them. Proofs of all statements are included in an appendix."
"A new machine-learning tool for fast estimation of liquid viscosity. application to cosmetic oils","https://scispace.com/paper/a-new-machine-learning-tool-for-fast-estimation-of-liquid-2sx0nugkiu","2020","Journal Article","Journal of Chemical Information and Modeling","Valentin Goussard
François Duprat
Jean-Luc Ploix
Gérard Dreyfus
Véronique Nardello-Rataj
Jean-Marie Aubry","10.1021/ACS.JCIM.0C00083","https://www.academia.edu/download/93137647/acs.jcim.0c0008320221027-1-padz6f.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The viscosities of pure liquids are estimated at 25 °C, from their molecular structures, using three modeling approaches: group contributions, COSMO-RS σ-moment-based neural networks, and graph machines. The last two are machine-learning methods, whereby models are designed and trained from a database of viscosities of 300 molecules at 25 °C. Group contributions and graph machines make use of the 2D-structures only (the SMILES codes of the molecules), while neural networks estimations are based on a set of five descriptors: COSMO-RS σ-moments. For the first time, leave-one-out is used for graph machine selection, and it is shown that it can be replaced with the much faster virtual leave-one-out algorithm. The database covers a wide diversity of chemical structures, namely, alkanes, ethers, esters, ketones, carbonates, acids, alcohols, silanes, and siloxanes, as well as different chemical backbone, i.e., straight, branched, or cyclic chains. A comparison of the viscosities of liquids of an independent set of 22 cosmetic oils shows that the graph machine approach provides the most accurate results given the available data. The results obtained by the neural network based on sigma-moments and by the graph machines can be duplicated easily by using a demonstration tool based on the Docker technology, available for download as explained in the Supporting Information. This demonstration also allows the reader to predict, at 25 °C, the viscosity of any liquid of moderate molecular size (M < 600 Da) that contains C, H, O, or Si atoms, starting either from its SMILES code or from its σ-moments computed with the COSMOtherm software."
"Kriging with mixed effects models","https://scispace.com/paper/kriging-with-mixed-effects-models-155lz6ci2f","2007","Journal Article","Statistica","Alessio Pollice
Massimo Bilancia","10.6092/ISSN.1973-2201/417","https://scispace.com/pdf/kriging-with-mixed-effects-models-155lz6ci2f.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","In this paper the effectiveness of the use of mixed effects models for estimation and prediction purposes in spatial statistics for continuous data is reviewed in the classical and Bayesian frameworks. A case study on agricultural data is also provided."
"Application of compositional data analysis to geochemical data of marine sediments","https://scispace.com/paper/application-of-compositional-data-analysis-to-geochemical-3o6shiyaoa","2008","","","H. Burger
T. Kuhn","","https://dugi-doc.udg.edu/bitstream/handle/10256/731/BurgerHH.pdf&a=bi&pagenumber=1&w=100?sequence=1","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","In an earlier investigation (Burger et al., 2000) five sediment cores near the Rodrigues
Triple Junction in the Indian Ocean were studied applying classical statistical methods
(fuzzy c-means clustering, linear mixing model, principal component analysis) for the
extraction of endmembers and evaluating the spatial and temporal variation of
geochemical signals. Three main factors of sedimentation were expected by the marine
geologists: a volcano-genetic, a hydro-hydrothermal and an ultra-basic factor. The
display of fuzzy membership values and/or factor scores versus depth provided
consistent results for two factors only; the ultra-basic component could not be
identified. The reason for this may be that only traditional statistical methods were
applied, i.e. the untransformed components were used and the cosine-theta coefficient as
similarity measure.
During the last decade considerable progress in compositional data analysis was made
and many case studies were published using new tools for exploratory analysis of these
data. Therefore it makes sense to check if the application of suitable data transformations,
reduction of the D-part simplex to two or three factors and visual
interpretation of the factor scores would lead to a revision of earlier results and to
answers to open questions . In this paper we follow the lines of a paper of R. Tolosana-
Delgado et al. (2005) starting with a problem-oriented interpretation of the biplot
scattergram, extracting compositional factors, ilr-transformation of the components and
visualization of the factor scores in a spatial context: The compositional factors will be
plotted versus depth (time) of the core samples in order to facilitate the identification of
the expected sources of the sedimentary process.
Kew words: compositional data analysis, biplot, deep sea sediments"
"Environmental monitoring and peat assessment using multivariate analysis of regional-scale geochemical data","https://scispace.com/paper/environmental-monitoring-and-peat-assessment-using-22iutah34b","2018","Journal Article","Mathematical Geosciences","Jennifer McKinley
Eric C. Grunsky
Ute Mueller","10.1007/S11004-017-9686-X","https://link.springer.com/content/pdf/10.1007/s11004-017-9686-x.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","A compositional multivariate approach was used to analyse regional-scale soil geochemical data obtained as part of the Tellus Project generated by the Geological Survey of Northern Ireland. The multi-element total concentration data presented comprise X-ray fluorescence (XRF) analyses of 6862 rural soil samples collected at 20-cm depth on a non-aligned grid at one site per $$2\,\hbox {km}^{2}$$
 . Censored data were imputed using published detection limits. Each soil sample site was assigned to the regional geology map, resulting in spatial data for one categorical variable and 35 continuous variables comprised of individual and amalgamated elements. This paper examines the extent to which soil geochemistry reflects the underlying geology or superficial deposits. Since the soil geochemistry is compositional, log-ratios were computed to adequately evaluate the data using multivariate statistical methods. Principal component analysis (PCA) and minimum/maximum autocorrelation factors (MAF) were used to carry out linear discriminant analysis (LDA) as a means to discover and validate processes related to the geologic assemblages coded as age bracket. Peat cover was introduced as an additional category to measure the ability to predict and monitor fragile ecosystems. Overall prediction accuracies for the age bracket categories were 68.4 % using PCA and 74.7 % using MAF. With inclusion of peat, the accuracy for LDA classification decreased to 65.0 and 69.9 %, respectively. The increase in misclassification due to the presence of peat may reflect degradation of peat-covered areas since the creation of superficial deposit classification."
"Enhanced intelligent approach for determination of crude oil viscosity at reservoir conditions","https://scispace.com/paper/enhanced-intelligent-approach-for-determination-of-crude-oil-mqhkjszu","2023","Journal Article","Dental science reports","Kiana Peiro Ahmady Langeroudy
Parsa Kharazi Esfahani
Mohammad Reza Khorsand Movaghar","10.1038/s41598-023-28770-2","https://pmc.ncbi.nlm.nih.gov/articles/PMC9887002/pdf/41598_2023_Article_28770.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses XGBoost and other ML methods to predict crude oil viscosity at reservoir conditions, but does not employ linear mixed-effects models, focus on heavy oil geochemistry, or discuss model diagnostics such as VIF or REML.","Abstract Oil viscosity plays a prominent role in all areas of petroleum engineering, such as simulating reservoirs, predicting production rate, evaluating oil well performance, and even planning for thermal enhanced oil recovery (EOR) that involves fluid flow calculations. Experimental methods of determining oil viscosity, such as the rotational viscometer, are more accurate than other methods. The compositional method can also properly estimate oil viscosity. However, the composition of oil should be determined experimentally, which is costly and time-consuming. Therefore, the occasional inaccessibility of experimental data may make it inevitable to look for convenient methods for fast and accurate prediction of oil viscosity. Hence, in this study, the error in viscosity prediction has been minimized by taking into account the amount of dissolved gas in oil (solution gas–oil ratio: R s ) as a representative of oil composition along with other conventional black oil features including temperature, pressure, and API gravity by employing recently developed machine learning methods based on the gradient boosting decision tree (GBDT): extreme gradient boosting (XGBoost), CatBoost, and GradientBoosting. Moreover, the advantage of the proposed method lies in its independence to input viscosity data in each pressure region/stage. The results were then compared with well-known correlations and machine-learning methods employing the black oil approach applying least square support vector machine (LSSVM) and compositional approach implementing decision trees (DTs). XGBoost is offered as the best method with its greater precision and lower error. It provides an overall average absolute relative deviation (AARD) of 1.968% which has reduced the error of the compositional method by half and the black oil method (saturated region) by five times. This shows the proper viscosity prediction and corroborates the applied method's performance. "
"Kinematic Viscosity of Petroleumat at 37.78℃: A Comprehensive Comparison of Machine Learning Techniques","https://scispace.com/paper/kinematic-viscosity-of-petroleumat-at-37-78-degc-a-3gfadksdtvst","2025","Journal Article","Engineering, Technology & Applied Science Research","Youssef Kassem
Hüseyin Çamur
Almonsef Alhadi Salem Mosbah","10.48084/etasr.10770","https://etasr.com/index.php/ETASR/article/download/10770/5396","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The viscosity of crude oil is a significant component influencing oil recovery and flow behavior, yet accurately predicting viscosity remains a significant challenge in reservoir optimization, requiring the use of predictive models. This study evaluates eight Artificial Intelligence (AI) models, Feed-forward Neural Network (FFNN), Cascade Forward Neural Network (CFNN), Elman Neural Network (ENN), Multi-layer Perceptron Neural Network (MLPNN), Radial Basis Function Neural Network (RBFNN), k-Nearest Neighbor (kNN), Support Vector Regression (SVR), and Extreme Learning Machine (ELM), as well as three mathematical models, Poisson Regression Model (PRM), Quadratic Model (QM), and Multiple Linear Regression (MLR), for predicting the Kinematic Viscosity (KV) of crude oil at 37.78 ℃. A dataset of 274 crude oil samples was compiled from literature sources, including Molecular Weight (MW), Refractive Index (RI), Sulfur content (S),Specific Gravity (SG), and Initial Boiling Points (IBP)ranging from 70℃ to 565℃. To identify the most influential factors affecting KV, Principal Component Analysis (PCA), Pearson's Correlation Coefficient (PCC), and Decision Trees (DT)were applied, highlightingIBP-280 ℃, IBP-343 ℃, S, RI, MW, and SG as key variables. Subsequently, 63 MLPNN models were trained with various input combinations to evaluate their impact on prediction accuracy. Four models, M#1 [SG, MW], M#2 [SG, IBP-280 ℃, IBP-343 ℃], M#3 [SG, S, IBP-280 ℃, IBP-343 ℃], and M#4 [SG, IBP-280 ℃, IBP-343 ℃, RI, MW], demonstrated superior performance based on multiple statistical metrics. These four feature sets were then incorporated into the AI and mathematical models for further evaluation. Comparative analysis revealed that ELM, RBFNN, and PRM models exhibited the highest accuracy and stability among individual approaches. To further enhance prediction quality, a hybrid ensemble model (RBFNN-ELM-PRM) was developed, integrating the strengths of these three models. The ensemble, using the feature set [SG, IBP-280℃, IBP-343℃, RI, MW], outperformed all individual models, offering improved robustness and precision in KV prediction. "
"Machine learning for physicochemical property prediction of complex hydrocarbon mixtures","https://scispace.com/paper/machine-learning-for-physicochemical-property-prediction-of-21ztoo60","2022","Journal Article","Industrial & Engineering Chemistry Research","Kevin Van Geem","10.1021/acs.iecr.2c00442","https://drive.google.com/file/d/1EghVPMoJYDY0wXjxXlDx9duAbncKFqKk/view","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Machine learning has proven effective for predicting properties of pure compounds from molecular structures, but properties of mixtures, in particular oil fractions, are rarely dealt with. At best, the bulk properties are estimated based on pure compound properties, linear mixing rules, and a reconstructed composition of the feedstock. As the detailed composition of such mixtures is rarely well determined and often approximated by lumps, the accuracy of the estimated bulk properties can be improved. In this work, we demonstrate for a naphtha case study our bulk property estimation method. First, a detailed PIONA composition is delumped into a molecule-level composition, and a machine learning-based approach is used to predict properties of those molecules, which are further combined in another deep neural network for the prediction of bulk properties. The latter machine learning models are trained on mixture properties using vectors that represent the mixture. The first vector is a linear combination of the molecular representation vectors and the representation of the molecular geometries that make up the mixture. The second vector applies linear mixing rules on boiling temperatures, critical temperatures, liquid densities, and vapor pressures that are predicted with machine learning. The last vector consists of a learned distillation curve. We show that an integrated machine learning approach that starts from the molecular structures in the mixture offers significant improvements in predicting mixture properties over existing approaches applied in industry and academia. "
"Viscosity prediction using image processing and supervised learning","https://scispace.com/paper/viscosity-prediction-using-image-processing-and-supervised-e8yaym00","2023","Journal Article","Fuel","Matteo Caponi
Adam Cox
Siddharth Misra","10.1016/j.fuel.2022.127320","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses image processing and supervised learning to predict petroleum oil viscosity; does not involve linear mixed-effects models, heavy‑oil reservoir context, or diagnostic analyses.",""
"Predicting multi-component oil viscosity using machine learning methods","https://scispace.com/paper/xf97qF452FYJ","","","","VI Deshchenya
ND Kondratyuk
AP Sivakova","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
